mode,n,time_ns,result
iter,261,2308,524
iter,261,2488,524
iter,261,2217,524
iter,261,2335,524
iter,261,2552,524
iter,261,2369,524
iter,261,2105,524
iter,281,2438,564
iter,281,2866,564
iter,281,2149,564
iter,281,2183,564
iter,281,2361,564
iter,281,2242,564
iter,281,2324,564
iter,281,2437,564
iter,281,2268,564
iter,281,2264,564
iter,281,2356,564
iter,281,2493,564
iter,281,2501,564
iter,281,2290,564
iter,281,2171,564
iter,281,2339,564
iter,281,2263,564
iter,281,2234,564
iter,281,2245,564
iter,281,2395,564
iter,281,2698,564
iter,281,2317,564
iter,281,2295,564
iter,281,2275,564
iter,281,2365,564
iter,281,2415,564
iter,281,2225,564
iter,281,2284,564
iter,281,2131,564
iter,281,2310,564
iter,281,2306,564
iter,281,2161,564
iter,281,2203,564
iter,281,2190,564
iter,281,2043,564
iter,281,2304,564
iter,281,2660,564
iter,281,2553,564
iter,281,2174,564
iter,281,2230,564
iter,281,2306,564
iter,281,2268,564
iter,281,2123,564
iter,281,2138,564
iter,281,2162,564
iter,281,2302,564
iter,281,2121,564
iter,281,2148,564
iter,281,2235,564
iter,281,2163,564
iter,281,2131,564
iter,281,2439,564
iter,281,2249,564
iter,281,2352,564
iter,281,2229,564
iter,281,2501,564
iter,281,2218,564
iter,281,2138,564
iter,281,2338,564
iter,281,2525,564
iter,281,2163,564
iter,281,2227,564
iter,281,2388,564
iter,281,2321,564
iter,281,2233,564
iter,281,2268,564
iter,281,2772,564
iter,281,2627,564
iter,281,2297,564
iter,281,2175,564
iter,281,2299,564
iter,281,2222,564
iter,281,2497,564
iter,281,2150,564
iter,281,2426,564
iter,281,2579,564
iter,281,2230,564
iter,281,2264,564
iter,281,2167,564
iter,281,2228,564
iter,281,2386,564
iter,281,2419,564
iter,281,2168,564
iter,281,2640,564
iter,281,2336,564
iter,281,2565,564
iter,281,2345,564
iter,281,2349,564
iter,281,2249,564
iter,281,2361,564
iter,281,2287,564
iter,281,2200,564
iter,281,2158,564
iter,281,2090,564
iter,281,2233,564
iter,281,2338,564
iter,281,2624,564
iter,281,2366,564
iter,281,3552,564
iter,281,3077,564
iter,301,2505,604
iter,301,2541,604
iter,301,2500,604
iter,301,2212,604
iter,301,2400,604
iter,301,2246,604
iter,301,2229,604
iter,301,2281,604
iter,301,2270,604
iter,301,2457,604
iter,301,2287,604
iter,301,2407,604
iter,301,2301,604
iter,301,2441,604
iter,301,2274,604
iter,301,2484,604
iter,301,2298,604
iter,301,2141,604
iter,301,2448,604
iter,301,2211,604
iter,301,2199,604
iter,301,2154,604
iter,301,2202,604
iter,301,2194,604
iter,301,2603,604
iter,301,2353,604
iter,301,2388,604
iter,301,2373,604
iter,301,2782,604
iter,301,2377,604
iter,301,2518,604
iter,301,2232,604
iter,301,2251,604
iter,301,2312,604
iter,301,2322,604
iter,301,2326,604
iter,301,2315,604
iter,301,2177,604
iter,301,2363,604
iter,301,2124,604
iter,301,2364,604
iter,301,2448,604
iter,301,2383,604
iter,301,2183,604
iter,301,2347,604
iter,301,2388,604
iter,301,2308,604
iter,301,2127,604
iter,301,2247,604
iter,301,2359,604
iter,301,2472,604
iter,301,2331,604
iter,301,2470,604
iter,301,2449,604
iter,301,2437,604
iter,301,2143,604
iter,301,2240,604
iter,301,2231,604
iter,301,2391,604
iter,301,2184,604
iter,301,2541,604
iter,301,2598,604
iter,301,2729,604
iter,301,2666,604
iter,301,2634,604
iter,301,2218,604
iter,301,2504,604
iter,301,2281,604
iter,301,2287,604
iter,301,2302,604
iter,301,2383,604
iter,301,2297,604
iter,301,2399,604
iter,301,2585,604
iter,301,2451,604
iter,301,2854,604
iter,301,2214,604
iter,301,2336,604
iter,301,2263,604
iter,301,2217,604
iter,301,2349,604
iter,301,2381,604
iter,301,2443,604
iter,301,2125,604
iter,301,2329,604
iter,301,2196,604
iter,301,2273,604
iter,301,2257,604
iter,301,2282,604
iter,301,2320,604
iter,301,2696,604
iter,301,2544,604
iter,301,2307,604
iter,301,2134,604
iter,301,2400,604
iter,301,2260,604
iter,301,2347,604
iter,301,2309,604
iter,301,2612,604
iter,301,2375,604
iter,321,2542,644
iter,321,2440,644
iter,321,2721,644
iter,321,2414,644
iter,321,2373,644
iter,321,2371,644
iter,321,2779,644
iter,321,2426,644
iter,321,2446,644
iter,321,2444,644
iter,321,2369,644
iter,321,2385,644
iter,321,2454,644
iter,321,2453,644
iter,321,2294,644
iter,321,2575,644
iter,321,2262,644
iter,321,2472,644
iter,321,2476,644
iter,321,2332,644
iter,321,2445,644
iter,321,2539,644
iter,321,2857,644
iter,321,2691,644
iter,321,2424,644
iter,321,2328,644
iter,321,2306,644
iter,321,2469,644
iter,321,2483,644
iter,321,2412,644
iter,321,2349,644
iter,321,2515,644
iter,321,2373,644
iter,321,2403,644
iter,321,2400,644
iter,321,2389,644
iter,321,2306,644
iter,321,2829,644
iter,321,2432,644
iter,321,2445,644
iter,321,2577,644
iter,321,2421,644
iter,321,2518,644
iter,321,2473,644
iter,321,2437,644
iter,321,2482,644
iter,321,2345,644
iter,321,2433,644
iter,321,2414,644
iter,321,2404,644
iter,321,2442,644
iter,321,2390,644
iter,321,2199,644
iter,321,2516,644
iter,321,2416,644
iter,321,2456,644
iter,321,2498,644
iter,321,2376,644
iter,321,2227,644
iter,321,2326,644
iter,321,2362,644
iter,321,2278,644
iter,321,2375,644
iter,321,2322,644
iter,321,2340,644
iter,321,2255,644
iter,321,2250,644
iter,321,2440,644
iter,321,2409,644
iter,321,2852,644
iter,321,2273,644
iter,321,2300,644
iter,321,2388,644
iter,321,2427,644
iter,321,2319,644
iter,321,2219,644
iter,321,2467,644
iter,321,3072,644
iter,321,2226,644
iter,321,2220,644
iter,321,2375,644
iter,321,2285,644
iter,321,2291,644
iter,321,2201,644
iter,321,2223,644
iter,321,2459,644
iter,321,2780,644
iter,321,2414,644
iter,321,2411,644
iter,321,2328,644
iter,321,2240,644
iter,321,2274,644
iter,321,8571,644
iter,321,2855,644
iter,321,2295,644
iter,321,2368,644
iter,321,2520,644
iter,321,2526,644
iter,321,2354,644
iter,321,2753,644
iter,341,2469,684
iter,341,2666,684
iter,341,2583,684
iter,341,2452,684
iter,341,3014,684
iter,341,2435,684
iter,341,2409,684
iter,341,2392,684
iter,341,2541,684
iter,341,2335,684
iter,341,2425,684
iter,341,2187,684
iter,341,2432,684
iter,341,2744,684
iter,341,2804,684
iter,341,2603,684
iter,341,2310,684
iter,341,2412,684
iter,341,2402,684
iter,341,2321,684
iter,341,2462,684
iter,341,2864,684
iter,341,2328,684
iter,341,2294,684
iter,341,2474,684
iter,341,2331,684
iter,341,2565,684
iter,341,2302,684
iter,341,2263,684
iter,341,2348,684
iter,341,2611,684
iter,341,2413,684
iter,341,2485,684
iter,341,2328,684
iter,341,2289,684
iter,341,2269,684
iter,341,2327,684
iter,341,2233,684
iter,341,2305,684
iter,341,2318,684
iter,341,2168,684
iter,341,2319,684
iter,341,2223,684
iter,341,2356,684
iter,341,2402,684
iter,341,2671,684
iter,341,2988,684
iter,341,2786,684
iter,341,2652,684
iter,341,2495,684
iter,341,2449,684
iter,341,2569,684
iter,341,2613,684
iter,341,2595,684
iter,341,2309,684
iter,341,2347,684
iter,341,2282,684
iter,341,2370,684
iter,341,2415,684
iter,341,2256,684
iter,341,2729,684
iter,341,2528,684
iter,341,2282,684
iter,341,2174,684
iter,341,2535,684
iter,341,2328,684
iter,341,2267,684
iter,341,2358,684
iter,341,2485,684
iter,341,2268,684
iter,341,2320,684
iter,341,2366,684
iter,341,2393,684
iter,341,2360,684
iter,341,2421,684
iter,341,2382,684
iter,341,2794,684
iter,341,2465,684
iter,341,2379,684
iter,341,2788,684
iter,341,3187,684
iter,341,2835,684
iter,341,2572,684
iter,341,2458,684
iter,341,2391,684
iter,341,2699,684
iter,341,2409,684
iter,341,2493,684
iter,341,2405,684
iter,341,2651,684
iter,341,2441,684
iter,341,2286,684
iter,341,3850,684
iter,341,2563,684
iter,341,2338,684
iter,341,2377,684
iter,341,2453,684
iter,341,2275,684
iter,341,2313,684
iter,341,2323,684
iter,361,2344,724
iter,361,3363,724
iter,361,2585,724
iter,361,2683,724
iter,361,2604,724
iter,361,2689,724
iter,361,2858,724
iter,361,2924,724
iter,361,2664,724
iter,361,2512,724
iter,361,2570,724
iter,361,2813,724
iter,361,2426,724
iter,361,2449,724
iter,361,2566,724
iter,361,2694,724
iter,361,2866,724
iter,361,2392,724
iter,361,2404,724
iter,361,2320,724
iter,361,2551,724
iter,361,2571,724
iter,361,2455,724
iter,361,2511,724
iter,361,2405,724
iter,361,2406,724
iter,361,2482,724
iter,361,2917,724
iter,361,2647,724
iter,361,2579,724
iter,361,2679,724
iter,361,2514,724
iter,361,2459,724
iter,361,2368,724
iter,361,2279,724
iter,361,2448,724
iter,361,2750,724
iter,361,2613,724
iter,361,2428,724
iter,361,3204,724
iter,361,2425,724
iter,361,2493,724
iter,361,2580,724
iter,361,2413,724
iter,361,2498,724
iter,361,2433,724
iter,361,2500,724
iter,361,2451,724
iter,361,2456,724
iter,361,2672,724
iter,361,2513,724
iter,361,2389,724
iter,361,2453,724
iter,361,2770,724
iter,361,2476,724
iter,361,2365,724
iter,361,2574,724
iter,361,2500,724
iter,361,2429,724
iter,361,2446,724
iter,361,2582,724
iter,361,2421,724
iter,361,2211,724
iter,361,2438,724
iter,361,2312,724
iter,361,2304,724
iter,361,2335,724
iter,361,2363,724
iter,361,3890,724
iter,361,2586,724
iter,361,3050,724
iter,361,2410,724
iter,361,2257,724
iter,361,2499,724
iter,361,2620,724
iter,361,2345,724
iter,361,2390,724
iter,361,2373,724
iter,361,3155,724
iter,361,2475,724
iter,361,2581,724
iter,361,2445,724
iter,361,2691,724
iter,361,2526,724
iter,361,2767,724
iter,361,2590,724
iter,361,2480,724
iter,361,2418,724
iter,361,2514,724
iter,361,2548,724
iter,361,2360,724
iter,361,2590,724
iter,361,2475,724
iter,361,2318,724
iter,361,2646,724
iter,361,2477,724
iter,361,2371,724
iter,361,2424,724
iter,361,2505,724
iter,361,2460,724
iter,381,2670,764
iter,381,2700,764
iter,381,2411,764
iter,381,2604,764
iter,381,2392,764
iter,381,2566,764
iter,381,2390,764
iter,381,2487,764
iter,381,2396,764
iter,381,2898,764
iter,381,2533,764
iter,381,2640,764
iter,381,2440,764
iter,381,2334,764
iter,381,2739,764
iter,381,2868,764
iter,381,2468,764
iter,381,2675,764
iter,381,2494,764
iter,381,2586,764
iter,381,2573,764
iter,381,2477,764
iter,381,2475,764
iter,381,2367,764
iter,381,2458,764
iter,381,2769,764
iter,381,2674,764
iter,381,2383,764
iter,381,2361,764
iter,381,2604,764
iter,381,2429,764
iter,381,3483,764
iter,381,2550,764
iter,381,2271,764
iter,381,2638,764
iter,381,2493,764
iter,381,2599,764
iter,381,3335,764
iter,381,2793,764
iter,381,2343,764
iter,381,2377,764
iter,381,2703,764
iter,381,2459,764
iter,381,2420,764
iter,381,2650,764
iter,381,2444,764
iter,381,2969,764
iter,381,2544,764
iter,381,2497,764
iter,381,2857,764
iter,381,2565,764
iter,381,2647,764
iter,381,2532,764
iter,381,2498,764
iter,381,2448,764
iter,381,3194,764
iter,381,2476,764
iter,381,2463,764
iter,381,2571,764
iter,381,2723,764
iter,381,2591,764
iter,381,2543,764
iter,381,2426,764
iter,381,2622,764
iter,381,2393,764
iter,381,2920,764
iter,381,2586,764
iter,381,2519,764
iter,381,2867,764
iter,381,2637,764
iter,381,2619,764
iter,381,2517,764
iter,381,2355,764
iter,381,2561,764
iter,381,2808,764
iter,381,2397,764
iter,381,2681,764
iter,381,2359,764
iter,381,2626,764
iter,381,2509,764
iter,381,2552,764
iter,381,2480,764
iter,381,2296,764
iter,381,2404,764
iter,381,15295,764
iter,381,2609,764
iter,381,2535,764
iter,381,2551,764
iter,381,2559,764
iter,381,2494,764
iter,381,2490,764
iter,381,4193,764
iter,381,3186,764
iter,381,2475,764
iter,381,2819,764
iter,381,2977,764
iter,381,2872,764
iter,381,2572,764
iter,381,3181,764
iter,381,2712,764
iter,401,2957,804
iter,401,2569,804
iter,401,2437,804
iter,401,2465,804
iter,401,2665,804
iter,401,2599,804
iter,401,2622,804
iter,401,2507,804
iter,401,2717,804
iter,401,2649,804
iter,401,2418,804
iter,401,2429,804
iter,401,2497,804
iter,401,2512,804
iter,401,2542,804
iter,401,2520,804
iter,401,2420,804
iter,401,2541,804
iter,401,2576,804
iter,401,2941,804
iter,401,2559,804
iter,401,2602,804
iter,401,2426,804
iter,401,2492,804
iter,401,2454,804
iter,401,2340,804
iter,401,2325,804
iter,401,2403,804
iter,401,2427,804
iter,401,2447,804
iter,401,2477,804
iter,401,2578,804
iter,401,2560,804
iter,401,2547,804
iter,401,2438,804
iter,401,2660,804
iter,401,2553,804
iter,401,2462,804
iter,401,2701,804
iter,401,2481,804
iter,401,2492,804
iter,401,2417,804
iter,401,2684,804
iter,401,2516,804
iter,401,2374,804
iter,401,2567,804
iter,401,2478,804
iter,401,2501,804
iter,401,2705,804
iter,401,2557,804
iter,401,2348,804
iter,401,2356,804
iter,401,3588,804
iter,401,3121,804
iter,401,2522,804
iter,401,2814,804
iter,401,2832,804
iter,401,2622,804
iter,401,2533,804
iter,401,2536,804
iter,401,2823,804
iter,401,2576,804
iter,401,2493,804
iter,401,2575,804
iter,401,2444,804
iter,401,2567,804
iter,401,2909,804
iter,401,2417,804
iter,401,2504,804
iter,401,2505,804
iter,401,2381,804
iter,401,2307,804
iter,401,2370,804
iter,401,2465,804
iter,401,2635,804
iter,401,3177,804
iter,401,2494,804
iter,401,2515,804
iter,401,3667,804
iter,401,2389,804
iter,401,2556,804
iter,401,3435,804
iter,401,2454,804
iter,401,2571,804
iter,401,2514,804
iter,401,2624,804
iter,401,2602,804
iter,401,2509,804
iter,401,2791,804
iter,401,2448,804
iter,401,2344,804
iter,401,2470,804
iter,401,2546,804
iter,401,2559,804
iter,401,2527,804
iter,401,2519,804
iter,401,2397,804
iter,401,2500,804
iter,401,2503,804
iter,401,2688,804
iter,421,2758,844
iter,421,2373,844
iter,421,2445,844
iter,421,2514,844
iter,421,2593,844
iter,421,2537,844
iter,421,2478,844
iter,421,3164,844
iter,421,2877,844
iter,421,2807,844
iter,421,2666,844
iter,421,2561,844
iter,421,2747,844
iter,421,2814,844
iter,421,2468,844
iter,421,2604,844
iter,421,2508,844
iter,421,2384,844
iter,421,2324,844
iter,421,2547,844
iter,421,2494,844
iter,421,2581,844
iter,421,2410,844
iter,421,2471,844
iter,421,2346,844
iter,421,2436,844
iter,421,2487,844
iter,421,2449,844
iter,421,3746,844
iter,421,2890,844
iter,421,2454,844
iter,421,2476,844
iter,421,2650,844
iter,421,2685,844
iter,421,2482,844
iter,421,2536,844
iter,421,3731,844
iter,421,2606,844
iter,421,2496,844
iter,421,2693,844
iter,421,2578,844
iter,421,2567,844
iter,421,2850,844
iter,421,2651,844
iter,421,2758,844
iter,421,2639,844
iter,421,2644,844
iter,421,2761,844
iter,421,2583,844
iter,421,2377,844
iter,421,2713,844
iter,421,2638,844
iter,421,2375,844
iter,421,2448,844
iter,421,2482,844
iter,421,2489,844
iter,421,2434,844
iter,421,2409,844
iter,421,2625,844
iter,421,2889,844
iter,421,2590,844
iter,421,2522,844
iter,421,2497,844
iter,421,2513,844
iter,421,2587,844
iter,421,2495,844
iter,421,2468,844
iter,421,2542,844
iter,421,2488,844
iter,421,2488,844
iter,421,2594,844
iter,421,2564,844
iter,421,2694,844
iter,421,2511,844
iter,421,2843,844
iter,421,2611,844
iter,421,2541,844
iter,421,2559,844
iter,421,2587,844
iter,421,2599,844
iter,421,2415,844
iter,421,2661,844
iter,421,2762,844
iter,421,2630,844
iter,421,2634,844
iter,421,2818,844
iter,421,2652,844
iter,421,2625,844
iter,421,2620,844
iter,421,2415,844
iter,421,2569,844
iter,421,4313,844
iter,421,3183,844
iter,421,2539,844
iter,421,2526,844
iter,421,2623,844
iter,421,2612,844
iter,421,2428,844
iter,421,2556,844
iter,421,2501,844
iter,441,2664,884
iter,441,2628,884
iter,441,2552,884
iter,441,2572,884
iter,441,2598,884
iter,441,2559,884
iter,441,2721,884
iter,441,3101,884
iter,441,2495,884
iter,441,2541,884
iter,441,2656,884
iter,441,2630,884
iter,441,2515,884
iter,441,2550,884
iter,441,2664,884
iter,441,2586,884
iter,441,2544,884
iter,441,2681,884
iter,441,2684,884
iter,441,2605,884
iter,441,2568,884
iter,441,2538,884
iter,441,2704,884
iter,441,2853,884
iter,441,2787,884
iter,441,2668,884
iter,441,2619,884
iter,441,3000,884
iter,441,2740,884
iter,441,2954,884
iter,441,2669,884
iter,441,2583,884
iter,441,2552,884
iter,441,2923,884
iter,441,2728,884
iter,441,4871,884
iter,441,2984,884
iter,441,3220,884
iter,441,2527,884
iter,441,2625,884
iter,441,2715,884
iter,441,2607,884
iter,441,2633,884
iter,441,3062,884
iter,441,2970,884
iter,441,2918,884
iter,441,2520,884
iter,441,2630,884
iter,441,2657,884
iter,441,3757,884
iter,441,3038,884
iter,441,2662,884
iter,441,2932,884
iter,441,3536,884
iter,441,2596,884
iter,441,2420,884
iter,441,2743,884
iter,441,2712,884
iter,441,2713,884
iter,441,2562,884
iter,441,2571,884
iter,441,2659,884
iter,441,2641,884
iter,441,2628,884
iter,441,2663,884
iter,441,2642,884
iter,441,2532,884
iter,441,15413,884
iter,441,2669,884
iter,441,2564,884
iter,441,2517,884
iter,441,2703,884
iter,441,2426,884
iter,441,2528,884
iter,441,2509,884
iter,441,2613,884
iter,441,2640,884
iter,441,2669,884
iter,441,2621,884
iter,441,2587,884
iter,441,2589,884
iter,441,2587,884
iter,441,2495,884
iter,441,3774,884
iter,441,2521,884
iter,441,2661,884
iter,441,2586,884
iter,441,2637,884
iter,441,2505,884
iter,441,2652,884
iter,441,2601,884
iter,441,2538,884
iter,441,2564,884
iter,441,2891,884
iter,441,2692,884
iter,441,2842,884
iter,441,2555,884
iter,441,2560,884
iter,441,2588,884
iter,441,2764,884
iter,461,2745,924
iter,461,2641,924
iter,461,2783,924
iter,461,2996,924
iter,461,2499,924
iter,461,2674,924
iter,461,2613,924
iter,461,2670,924
iter,461,2578,924
iter,461,2540,924
iter,461,2658,924
iter,461,2706,924
iter,461,3026,924
iter,461,2696,924
iter,461,2969,924
iter,461,3243,924
iter,461,2817,924
iter,461,3152,924
iter,461,2816,924
iter,461,3019,924
iter,461,2598,924
iter,461,2713,924
iter,461,2577,924
iter,461,2626,924
iter,461,2679,924
iter,461,2724,924
iter,461,2765,924
iter,461,2776,924
iter,461,2632,924
iter,461,2831,924
iter,461,2710,924
iter,461,2715,924
iter,461,2595,924
iter,461,2540,924
iter,461,2965,924
iter,461,2691,924
iter,461,2760,924
iter,461,2728,924
iter,461,2824,924
iter,461,2950,924
iter,461,2884,924
iter,461,2918,924
iter,461,2719,924
iter,461,2838,924
iter,461,2734,924
iter,461,2657,924
iter,461,2601,924
iter,461,2762,924
iter,461,2579,924
iter,461,2637,924
iter,461,2711,924
iter,461,2436,924
iter,461,2967,924
iter,461,2609,924
iter,461,2559,924
iter,461,2514,924
iter,461,2641,924
iter,461,2607,924
iter,461,2703,924
iter,461,2594,924
iter,461,2922,924
iter,461,2757,924
iter,461,2975,924
iter,461,2674,924
iter,461,2630,924
iter,461,2845,924
iter,461,2689,924
iter,461,2841,924
iter,461,2648,924
iter,461,2676,924
iter,461,2520,924
iter,461,2669,924
iter,461,2937,924
iter,461,2519,924
iter,461,2565,924
iter,461,2514,924
iter,461,2491,924
iter,461,2930,924
iter,461,3389,924
iter,461,3248,924
iter,461,2749,924
iter,461,2460,924
iter,461,2573,924
iter,461,2880,924
iter,461,2912,924
iter,461,2703,924
iter,461,2637,924
iter,461,2866,924
iter,461,2538,924
iter,461,2460,924
iter,461,2756,924
iter,461,2935,924
iter,461,2541,924
iter,461,2765,924
iter,461,2941,924
iter,461,2959,924
iter,461,2797,924
iter,461,8821,924
iter,461,2696,924
iter,461,2512,924
iter,481,2745,964
iter,481,2680,964
iter,481,3074,964
iter,481,2693,964
iter,481,2583,964
iter,481,2495,964
iter,481,2811,964
iter,481,2876,964
iter,481,2709,964
iter,481,2731,964
iter,481,2749,964
iter,481,2743,964
iter,481,2726,964
iter,481,2818,964
iter,481,2799,964
iter,481,2590,964
iter,481,2521,964
iter,481,2756,964
iter,481,2841,964
iter,481,2688,964
iter,481,2526,964
iter,481,7658,964
iter,481,2490,964
iter,481,2472,964
iter,481,2578,964
iter,481,2925,964
iter,481,2950,964
iter,481,2657,964
iter,481,2658,964
iter,481,2683,964
iter,481,2897,964
iter,481,2768,964
iter,481,2841,964
iter,481,2660,964
iter,481,2927,964
iter,481,2728,964
iter,481,2787,964
iter,481,15312,964
iter,481,2804,964
iter,481,2532,964
iter,481,2788,964
iter,481,3207,964
iter,481,2671,964
iter,481,3056,964
iter,481,2726,964
iter,481,2540,964
iter,481,2681,964
iter,481,2571,964
iter,481,20152,964
iter,481,2778,964
iter,481,2641,964
iter,481,2438,964
iter,481,2585,964
iter,481,2506,964
iter,481,2565,964
iter,481,2553,964
iter,481,2822,964
iter,481,2783,964
iter,481,2835,964
iter,481,2783,964
iter,481,2713,964
iter,481,2594,964
iter,481,2771,964
iter,481,2996,964
iter,481,2723,964
iter,481,2794,964
iter,481,2713,964
iter,481,2826,964
iter,481,2870,964
iter,481,2634,964
iter,481,2904,964
iter,481,2806,964
iter,481,2725,964
iter,481,2797,964
iter,481,3417,964
iter,481,2641,964
iter,481,2686,964
iter,481,2756,964
iter,481,2781,964
iter,481,2598,964
iter,481,2805,964
iter,481,2646,964
iter,481,2639,964
iter,481,2657,964
iter,481,2656,964
iter,481,2640,964
iter,481,2659,964
iter,481,2766,964
iter,481,2672,964
iter,481,2654,964
iter,481,2662,964
iter,481,2812,964
iter,481,2943,964
iter,481,2459,964
iter,481,2528,964
iter,481,2509,964
iter,481,2571,964
iter,481,2779,964
iter,481,2621,964
iter,481,2612,964
iter,501,2694,1004
iter,501,2688,1004
iter,501,3142,1004
iter,501,3050,1004
iter,501,3029,1004
iter,501,2752,1004
iter,501,2826,1004
iter,501,2744,1004
iter,501,2819,1004
iter,501,2704,1004
iter,501,2728,1004
iter,501,2631,1004
iter,501,2583,1004
iter,501,2844,1004
iter,501,2759,1004
iter,501,2558,1004
iter,501,2602,1004
iter,501,2584,1004
iter,501,3267,1004
iter,501,3198,1004
iter,501,2792,1004
iter,501,2946,1004
iter,501,2736,1004
iter,501,2788,1004
iter,501,2803,1004
iter,501,3917,1004
iter,501,2725,1004
iter,501,2895,1004
iter,501,2778,1004
iter,501,2666,1004
iter,501,2666,1004
iter,501,2727,1004
iter,501,2723,1004
iter,501,2834,1004
iter,501,2994,1004
iter,501,2778,1004
iter,501,2832,1004
iter,501,2714,1004
iter,501,2803,1004
iter,501,2808,1004
iter,501,2776,1004
iter,501,2648,1004
iter,501,2750,1004
iter,501,2701,1004
iter,501,2738,1004
iter,501,2606,1004
iter,501,2668,1004
iter,501,2770,1004
iter,501,3160,1004
iter,501,3289,1004
iter,501,2819,1004
iter,501,2764,1004
